id,city,district,road,building_num,floor,location
1,서울특별시,관악구,관악로15길,23,null,설입
2,서울특별시,서대문구,연세로7안길,2,null,신촌
3,서울특별시,서대문구,연세로7길,14,null,신촌
4,서울특별시,동작구,성대로2길,7,null,숭입
5,서울특별시,서대문구,연세로2가길,22,null,신촌
6,서울특별시,서대문구,연세로11길,32,null,신촌
7,서울특별시,관악구,남부순환로,1909,null,설입
8,서울특별시,관악구,봉천로,597,null,설입
9,서울특별시,관악구,봉천로,586,null,설입
10,서울특별시,관악구,관악로16길,16,null,설입
11,서울특별시,관악구,국회단지27길,15,null,설입
12,서울특별시,관악구,은천로,28,1층,설입
13,서울특별시,관악구,보라매로2길,8,null,설입
14,서울특별시,관악구,관악로,212,null,설입
15,서울특별시,관악구,솔밭로,15-1,null,설입
16,서울특별시,관악구,은천로,114,null,설입
17,서울특별시,관악구,봉천로23나길,59,1층,설입
18,서울특별시,서대문구,명물길,14,null,신촌
19,서울특별시,동작구,상도로15길,131,null,숭입
20,서울특별시,관악구,남부순환로,1727-8,null,설입
21,서울특별시,서대문구,연세로7길,40,null,신촌
22,서울특별시,동작구,성대로29길,1,null,숭입
23,서울특별시,서대문구,연세로7안길,42,null,신촌
24,서울특별시,서대문구,연세로4길,30,null,신촌
25,서울특별시,동작구,양녕로26길,26,null,숭입
26,서울특별시,동작구,상도로,180,null,숭입
27,서울특별시,관악구,남부순환로,1786,null,설입
28,서울특별시,동작구,상도로47길,4,null,숭입
29,서울특별시,관악구,인헌길,54,null,설입
30,서울특별시,관악구,보라매로3길,29,null,설입
31,서울특별시,관악구,봉천로,616,null,설입
32,서울특별시,관악구,남부순환로,1929-16,null,설입
33,서울특별시,관악구,당곡길,49,null,설입
34,서울특별시,관악구,관악로14길,22,null,설입
35,서울특별시,관악구,당곡길,22,null,설입
36,서울특별시,관악구,중앙1길,10,null,설입
37,서울특별시,관악구,장군봉1길,49,null,설입
38,서울특별시,관악구,관악로14길,94,null,설입
39,서울특별시,서대문구,연세로7길,21,null,신촌
40,서울특별시,관악구,낙성대로,10,1층,설입
41,서울특별시,관악구,청룡3길,21,null,설입
42,서울특별시,관악구,남부순환로246나길,24,null,설입
43,서울특별시,관악구,인헌길,49,null,설입
44,서울특별시,관악구,낙성대로,22-1,null,설입
45,서울특별시,관악구,양녕로,66,null,설입
46,서울특별시,서대문구,신촌로,129,null,신촌
47,서울특별시,동작구,상도로67길,19,null,숭입
48,서울특별시,관악구,은천로,50,null,설입
49,서울특별시,관악구,관악로,237,null,설입
50,서울특별시,서대문구,연세로12길,27,null,신촌
51,서울특별시,동작구,양녕로27길,8,null,숭입
52,서울특별시,동작구,상도로,366,2층,숭입
53,서울특별시,관악구,양녕로,23,null,설입
54,서울특별시,관악구,쑥고개로,48,null,설입
55,서울특별시,관악구,장군봉1길,23,null,설입
56,서울특별시,관악구,봉천로,425,1층,설입
57,서울특별시,서대문구,연세로,29,null,신촌
58,서울특별시,관악구,관악로13길,25,null,설입
59,서울특별시,서대문구,신촌로,83,2층,신촌
60,서울특별시,서대문구,연세로4길,42-3,null,신촌
61,서울특별시,서대문구,신촌로,87-4,4층,신촌
62,서울특별시,관악구,남부순환로,1901,null,설입
63,서울특별시,서대문구,연세로7안길,34-1,null,신촌
64,서울특별시,동작구,상도로61길,32,null,숭입
65,서울특별시,관악구,인헌3길,8,null,설입
66,서울특별시,서대문구,연세로11길,27,null,신촌
67,서울특별시,관악구,은천로9길,14,null,설입
68,서울특별시,서대문구,연희로,34,null,신촌
69,서울특별시,관악구,양녕로,46,2층,설입
70,서울특별시,관악구,봉천로62길,6,null,설입
71,서울특별시,동작구,성대로,167,null,숭입
72,서울특별시,관악구,관악로14길,28,null,설입
73,서울특별시,관악구,장군봉2길,16,null,설입
74,서울특별시,관악구,낙성대로,24-1,null,설입
75,서울특별시,서대문구,연세로,6,null,신촌
76,서울특별시,관악구,봉천로,362,1층,설입
77,서울특별시,관악구,관악로,195,2층,설입
78,서울특별시,관악구,관악로30길,11,null,설입
79,서울특별시,동작구,상도로53길,45,null,숭입
80,서울특별시,서대문구,명물길,36-7,null,신촌
81,서울특별시,관악구,봉천로,520-1,null,설입
82,서울특별시,관악구,남부순환로,1921-1,null,설입
83,서울특별시,동작구,상도로61길,35,null,숭입
84,서울특별시,서대문구,연세로7안길,46,null,신촌
85,서울특별시,관악구,솔밭로,7,null,설입
86,서울특별시,관악구,남부순환로234길,18,null,설입
87,서울특별시,관악구,보라매로,8,null,설입
88,서울특별시,서대문구,명물길,50-8,null,신촌
89,서울특별시,관악구,관악로14나길,10,null,설입
90,서울특별시,관악구,관악로14길,67,null,설입
91,서울특별시,관악구,낙성대로,29,null,설입
92,서울특별시,관악구,낙성대로,15,null,설입
93,서울특별시,관악구,낙성대역3길,27,null,설입
94,서울특별시,서대문구,명물길,14,null,신촌
95,서울특별시,관악구,봉천로,421,null,설입
96,서울특별시,서대문구,연세로11길,13,null,신촌
97,서울특별시,서대문구,연세로4길,40,null,신촌
98,서울특별시,관악구,관악로14길,101,null,설입
99,서울특별시,동작구,상도로,207,null,숭입
100,서울특별시,관악구,낙성대역길,18,null,설입
101,서울특별시,관악구,양녕로,38,null,설입
102,서울특별시,관악구,행운1길,108,null,설입
103,서울특별시,동작구,장승배기로,76,null,숭입
104,서울특별시,관악구,관악로24길,80,null,설입
105,서울특별시,서대문구,연세로7안길,10-5,null,신촌
106,서울특별시,관악구,장군봉1길,29,null,설입
107,서울특별시,관악구,봉천로,493,null,설입
108,서울특별시,서대문구,연세로7안길,2,null,신촌
109,서울특별시,동작구,사당로,18-1,null,숭입
110,서울특별시,관악구,보라매로,53,null,설입
111,서울특별시,관악구,인헌4길,12,null,설입
112,서울특별시,관악구,봉천로,609,null,설입
113,서울특별시,관악구,남부순환로,1919,null,설입
114,서울특별시,관악구,관악로,251,null,설입
115,서울특별시,서대문구,신촌로,15,null,신촌
116,서울특별시,서대문구,연세로7길,13,null,신촌
117,서울특별시,관악구,청림6길,19,null,설입
118,서울특별시,관악구,봉천로,490-1,null,설입
119,서울특별시,관악구,관악로16길,16,null,설입
120,서울특별시,서대문구,연세로11길,34,null,신촌
121,서울특별시,관악구,봉천로,393,null,설입
122,서울특별시,서대문구,연세로7안길,10-4,1층,신촌
123,서울특별시,관악구,관악로16길,25,null,설입
124,서울특별시,관악구,관악로14길,30,null,설입
125,서울특별시,관악구,봉천로,484,null,설입
126,서울특별시,관악구,봉천로,304,null,설입
127,서울특별시,관악구,은천로5길,11,null,설입
128,서울특별시,동작구,상도로61길,44,null,숭입
129,서울특별시,관악구,봉천로,600-1,2층,설입
130,서울특별시,서대문구,연세로5나길,6,null,신촌
131,서울특별시,관악구,관악로14길,63,null,설입
132,서울특별시,동작구,상도로53길,13,제2층,숭입
133,서울특별시,관악구,관악로15길,6,null,설입
134,서울특별시,관악구,봉천로,491-1,null,설입
135,서울특별시,관악구,남부순환로,1871,null,설입
136,서울특별시,서대문구,연세로9길,7,null,신촌
137,서울특별시,서대문구,연세로9길,28,null,신촌
138,서울특별시,관악구,남부순환로,1699-6,null,설입
139,서울특별시,관악구,남부순환로,1852,null,설입
140,서울특별시,동작구,상도로30길,22,null,숭입
141,서울특별시,관악구,관악로14길,8,null,설입
142,서울특별시,관악구,양녕로,23,null,설입
143,서울특별시,서대문구,연세로7안길,18,null,신촌
144,서울특별시,관악구,인헌길,7,null,설입
145,서울특별시,관악구,관악로13길,17,1층,설입
146,서울특별시,동작구,상도로37길,80,null,숭입
147,서울특별시,동작구,사당로,42,null,숭입
148,서울특별시,관악구,남부순환로,1924,null,설입
149,서울특별시,관악구,봉천로,449,null,설입
150,서울특별시,관악구,양녕로,19,null,설입
151,서울특별시,서대문구,연세로7길,32,null,신촌
152,서울특별시,관악구,남부순환로,1758,null,설입
153,서울특별시,관악구,봉천로,310,null,설입
154,서울특별시,관악구,양녕로,15,1층,설입
155,서울특별시,관악구,중앙1가길,10,null,설입
156,서울특별시,동작구,상도로37길,64,null,숭입
157,서울특별시,관악구,관악로,172,null,설입
158,서울특별시,관악구,양녕로,50,null,설입
159,서울특별시,관악구,인헌3길,6,null,설입
160,서울특별시,동작구,상도로,357,null,숭입
161,서울특별시,동작구,사당로,20,null,숭입
162,서울특별시,동작구,장승배기로,25,null,숭입
163,서울특별시,관악구,장군봉2길,25,null,설입
164,서울특별시,서대문구,신촌로,21,null,신촌
165,서울특별시,동작구,국사봉1길,95,null,숭입
166,서울특별시,관악구,봉천로41길,5,null,설입
167,서울특별시,동작구,양녕로26길,63,null,숭입
168,서울특별시,관악구,남부순환로226길,19,null,설입
169,서울특별시,서대문구,연세로12길,10,null,신촌
170,서울특별시,관악구,청룡길,31,null,설입
171,서울특별시,동작구,상도로,242,null,숭입
172,서울특별시,동작구,성대로,180,null,숭입
173,서울특별시,관악구,관악로14길,110,null,설입
174,서울특별시,관악구,관악로14가길,13,null,설입
175,서울특별시,동작구,상도로56길,2,null,숭입
176,서울특별시,관악구,은천로,114,null,설입
177,서울특별시,관악구,관악로,152,null,설입
178,서울특별시,관악구,당곡길,28,null,설입
179,서울특별시,관악구,남부순환로,1827,null,설입
180,서울특별시,관악구,관악로,274,null,설입
181,서울특별시,관악구,관악로16길,38,null,설입
182,서울특별시,서대문구,연세로,42-34,null,신촌
183,서울특별시,관악구,보라매로,4,null,설입
184,서울특별시,서대문구,신촌로,21,null,신촌
185,서울특별시,동작구,상도로22길,10,null,숭입
186,서울특별시,서대문구,연세로5나길,33,null,신촌
187,서울특별시,관악구,봉천로,366,1층,설입
188,서울특별시,관악구,남부순환로247길,3,null,설입
189,서울특별시,관악구,관악로14길,35,null,설입
190,서울특별시,관악구,솔밭로,2,null,설입
191,서울특별시,서대문구,연세로11길,27,null,신촌
192,서울특별시,관악구,봉천로,469,null,설입
193,서울특별시,관악구,관악로14길,103,null,설입
194,서울특별시,서대문구,명물1길,2,null,신촌
195,서울특별시,관악구,행운1길,25,1층,설입
196,서울특별시,관악구,관악로24길,63,null,설입
197,서울특별시,서대문구,명물길,16,null,신촌
198,서울특별시,관악구,관악로14길,84,null,설입
199,서울특별시,관악구,남부순환로244길,26,null,설입
200,서울특별시,동작구,상도로47길,4,null,숭입
201,서울특별시,관악구,보라매로,23,null,설입
202,서울특별시,관악구,쑥고개로,139,null,설입
203,서울특별시,관악구,남부순환로,1829-9,null,설입
204,서울특별시,관악구,봉천로,401,null,설입
205,서울특별시,서대문구,연세로9길,31,null,신촌
206,서울특별시,관악구,관악로14길,29,null,설입
207,서울특별시,관악구,봉천로53길,8,null,설입
208,서울특별시,관악구,봉천로7길,41,null,설입
209,서울특별시,관악구,봉천로,485,null,설입
210,서울특별시,관악구,관악로,211,null,설입
211,서울특별시,서대문구,연세로7안길,22,null,신촌
212,서울특별시,동작구,장승배기로10길,21,null,숭입
213,서울특별시,서대문구,연세로9길,26,null,신촌
214,서울특별시,관악구,남부순환로,1795,1층,설입
215,서울특별시,관악구,은천로,114,null,설입
216,서울특별시,서대문구,연세로7안길,22,null,신촌
217,서울특별시,관악구,양녕로,42,null,설입
218,서울특별시,관악구,낙성대로,18,null,설입
219,서울특별시,관악구,남부순환로246길,17,null,설입
220,서울특별시,관악구,장군봉1길,50,null,설입
221,서울특별시,관악구,청림6길,15,null,설입
222,서울특별시,관악구,봉천로,456,null,설입
223,서울특별시,관악구,쑥고개로,133,null,설입
224,서울특별시,관악구,봉천로62길,10,null,설입
225,서울특별시,관악구,봉천로,217,null,설입
226,서울특별시,서대문구,연세로,37,null,신촌
227,서울특별시,동작구,국사봉1길,45,null,숭입
228,서울특별시,관악구,낙성대로,11,null,설입
229,서울특별시,관악구,관악로12길,108,null,설입
230,서울특별시,관악구,봉천로,261-1,null,설입
231,서울특별시,관악구,양녕로,16,null,설입
232,서울특별시,관악구,봉천로,391,1층,설입
233,서울특별시,관악구,남부순환로,1677-35,null,설입
234,서울특별시,관악구,관악로,154-6,null,설입
235,서울특별시,관악구,남부순환로,1726,null,설입
236,서울특별시,관악구,봉천로,360,null,설입
237,서울특별시,동작구,상도로,145,null,숭입
238,서울특별시,서대문구,연세로5나길,6,null,신촌
239,서울특별시,관악구,관악로12길,113,1층,설입
240,서울특별시,동작구,상도로61가길,2,null,숭입
241,서울특별시,동작구,상도로,130,null,숭입
242,서울특별시,동작구,상도로61길,23,null,숭입
243,서울특별시,서대문구,연세로7안길,34-3,null,신촌
244,서울특별시,관악구,봉천로33길,6,null,설입
245,서울특별시,관악구,양녕로,46,1층,설입
246,서울특별시,관악구,은천로5길,7,null,설입
247,서울특별시,동작구,상도로67길,32,null,숭입
248,서울특별시,관악구,봉천로,471,null,설입
249,서울특별시,관악구,봉천로,237-7,null,설입
250,서울특별시,관악구,낙성대로,34,null,설입
251,서울특별시,동작구,상도로30길,8,null,숭입
252,서울특별시,동작구,국사봉1길,11,null,숭입
253,서울특별시,관악구,장군봉2길,17,null,설입
254,서울특별시,관악구,봉천로,257,null,설입
255,서울특별시,관악구,관악로14길,10,null,설입
256,서울특별시,관악구,행운길,23-19,null,설입
257,서울특별시,서대문구,연세로4길,6,null,신촌
258,서울특별시,관악구,남부순환로,1844,1층,설입
259,서울특별시,관악구,은천로,28,null,설입
260,서울특별시,관악구,봉천로,594-1,null,설입
261,서울특별시,관악구,관악로15길,9,null,설입
262,서울특별시,관악구,행운1길,80,null,설입
263,서울특별시,관악구,관악로,134,null,설입
264,서울특별시,관악구,관악로,246,null,설입
265,서울특별시,동작구,사당로,6-1,null,숭입
266,서울특별시,관악구,인헌길,14,1층,설입
267,서울특별시,동작구,상도로,230,null,숭입
268,서울특별시,서대문구,연세로,26-1,null,신촌
269,서울특별시,관악구,봉천로,469-1,null,설입
270,서울특별시,서대문구,연세로5가길,1,null,신촌
271,서울특별시,관악구,중앙2길,8,null,설입
272,서울특별시,관악구,은천로,24,null,설입
273,서울특별시,관악구,봉천로13길,9,null,설입
274,서울특별시,동작구,사당로,36,null,숭입
275,서울특별시,동작구,국사봉1길,4,null,숭입
276,서울특별시,관악구,관악로16길,42,null,설입
277,서울특별시,동작구,성대로1길,8,null,숭입
278,서울특별시,서대문구,연세로12길,39,null,신촌
279,서울특별시,관악구,봉천로,225,null,설입
280,서울특별시,관악구,관악로,195,null,설입
281,서울특별시,관악구,남부순환로248길,36,null,설입
282,서울특별시,관악구,남부순환로,1741,null,설입
283,서울특별시,관악구,중앙1길,12,null,설입
284,서울특별시,관악구,봉천로,593,null,설입
285,서울특별시,관악구,은천로6길,15,null,설입
286,서울특별시,서대문구,신촌로,73,null,신촌
287,서울특별시,관악구,관악로24길,77,null,설입
288,서울특별시,서대문구,연세로7안길,10,null,신촌
289,서울특별시,관악구,봉천로,580,null,설입
290,서울특별시,동작구,상도로26길,12,null,숭입
291,서울특별시,서대문구,연세로7안길,35,null,신촌
292,서울특별시,관악구,관악로16길,38,null,설입
293,서울특별시,관악구,쑥고개로,61-1,null,설입
294,서울특별시,서대문구,연세로9길,16,null,신촌
295,서울특별시,동작구,장승배기로,38-1,null,숭입
296,서울특별시,서대문구,연세로11길,19,null,신촌
297,서울특별시,서대문구,연세로11길,25,null,신촌
298,서울특별시,동작구,상도로61길,26,null,숭입
299,서울특별시,관악구,쑥고개로11길,41,null,설입
300,서울특별시,관악구,봉천로41길,7,null,설입
301,서울특별시,동작구,상도로47길,4,null,숭입
302,서울특별시,서대문구,연세로5가길,18,null,신촌
303,서울특별시,서대문구,연세로12길,22,지하중층,신촌
304,서울특별시,동작구,성대로,216,null,숭입
305,서울특별시,서대문구,명물길,72,null,신촌
306,서울특별시,관악구,봉천로,576,null,설입
307,서울특별시,동작구,성대로1길,10,null,숭입
308,서울특별시,서대문구,연세로12길,32,null,신촌
309,서울특별시,서대문구,연세로4길,39,null,신촌
310,서울특별시,관악구,봉천로,482,null,설입
311,서울특별시,관악구,남부순환로,1844,null,설입
312,서울특별시,관악구,봉천로53길,24,null,설입
313,서울특별시,관악구,남부순환로,1827,null,설입
314,서울특별시,서대문구,연세로4길,61,null,신촌
315,서울특별시,서대문구,연세로5가길,20,null,신촌
316,서울특별시,서대문구,연세로,10-1,null,신촌
317,서울특별시,관악구,남부순환로216길,13,null,설입
318,서울특별시,동작구,매봉로,61,null,숭입
319,서울특별시,동작구,상도로,115,null,숭입
320,서울특별시,관악구,보라매로,21,1층,설입
321,서울특별시,관악구,남부순환로226길,12,null,설입
322,서울특별시,관악구,관악로40길,47,지하1층,설입
323,서울특별시,서대문구,연세로5가길,32,null,신촌
324,서울특별시,서대문구,연세로,23,null,신촌
325,서울특별시,관악구,남부순환로,1690,null,설입
326,서울특별시,서대문구,연세로7안길,39,null,신촌
327,서울특별시,관악구,봉천로,594,null,설입
328,서울특별시,동작구,양녕로26길,6,null,숭입
329,서울특별시,관악구,관악로14길,31,null,설입
330,서울특별시,서대문구,연세로11길,26,null,신촌
331,서울특별시,관악구,남부순환로248길,57,null,설입
332,서울특별시,서대문구,연세로7안길,22,null,신촌
333,서울특별시,관악구,남부순환로,1871,null,설입
334,서울특별시,관악구,봉천로,520-1,null,설입
335,서울특별시,서대문구,연세로7안길,29,null,신촌
336,서울특별시,관악구,봉천로,299,null,설입
337,서울특별시,서대문구,연세로7길,21,null,신촌
338,서울특별시,동작구,상도로26길,4,null,숭입
339,서울특별시,동작구,상도로26길,24,null,숭입
340,서울특별시,관악구,중앙1가길,3,null,설입
341,서울특별시,관악구,남부순환로,1891,null,설입
342,서울특별시,서대문구,명물길,27-13,null,신촌
343,서울특별시,관악구,보라매로3길,14,null,설입
344,서울특별시,관악구,봉천로,378,null,설입
345,서울특별시,관악구,관악로14가길,2,null,설입
346,서울특별시,동작구,국사봉길,70,null,숭입
347,서울특별시,관악구,남부순환로,1888,null,설입
348,서울특별시,관악구,남부순환로,1891,null,설입
349,서울특별시,관악구,중앙길,24,null,설입
350,서울특별시,동작구,국사봉길,64,null,숭입
351,서울특별시,동작구,상도로61길,37,null,숭입
352,서울특별시,관악구,관악로14길,37,null,설입
353,서울특별시,동작구,상도로62길,29,null,숭입
354,서울특별시,서대문구,연세로5나길,10,null,신촌
355,서울특별시,관악구,봉천로,465,null,설입
356,서울특별시,관악구,장군봉1길,34,null,설입
357,서울특별시,관악구,양녕로1길,18,null,설입
358,서울특별시,동작구,상도로,180,null,숭입
